FeedbackID,CustomerID,StoreID,Rating,ReviewText,FeedbackDate
10057,3085,13,5,Great selection and clean store,2022-09-24
10058,1749,25,4,Helpful staff and healthy plants,2024-07-22
10059,11031,2,3,Store was busy but okay,2023-11-09
10060,10809,23,3,Store was busy but okay,2024-05-18
10061,5470,10,4,Fast checkout and friendly advice,2024-08-28
10062,9820,12,3,Some items were out of stock,2022-01-01
10063,13453,13,3,Decent experience overall,2024-02-25
10064,5011,24,3,Prices were a bit high,2025-10-12
10065,14091,14,5,Good prices during promotion,2022-12-24
10066,14033,7,3,Store was busy but okay,2024-10-23
10067,7357,21,4,Fast checkout and friendly advice,2025-01-25
10068,14045,21,4,Great selection and clean store,2023-04-15
10069,1977,22,4,Helpful staff and healthy plants,2023-12-28
10070,10186,10,5,Great selection and clean store,2022-07-13
10071,1528,2,4,Fast checkout and friendly advice,2024-08-11
10072,7443,20,3,Decent experience overall,2023-02-15
10073,9772,13,4,Loved the indoor plant variety,2021-12-08
10074,7893,11,4,Loved the indoor plant variety,2025-03-10
10075,8299,1,5,Great selection and clean store,2023-09-10
10076,9706,12,5,Loved the indoor plant variety,2025-06-18
10077,12170,10,4,Helpful staff and healthy plants,2023-12-24
10078,7464,25,4,Fast checkout and friendly advice,2023-04-18
10079,9361,17,3,Decent experience overall,2022-12-07
10080,3180,20,5,Fast checkout and friendly advice,2021-04-21
10081,14084,6,5,Helpful staff and healthy plants,2025-10-14
10082,3372,12,4,Great selection and clean store,2022-06-12
10083,10599,19,3,Some items were out of stock,2022-04-11
10084,11638,18,4,Loved the indoor plant variety,2023-12-28
10085,14645,20,5,Fast checkout and friendly advice,2022-11-10
10086,5556,16,4,Fast checkout and friendly advice,2024-02-27
10087,13605,20,5,Helpful staff and healthy plants,2021-11-11
10088,9519,14,3,Prices were a bit high,2023-01-18
10089,155,10,5,Great selection and clean store,2024-04-28
10090,8588,4,4,Good prices during promotion,2023-07-24
10091,1027,5,2,Competitor had better price,2022-02-06
10092,11278,21,5,Fast checkout and friendly advice,2021-03-07
10093,11608,11,3,Some items were out of stock,2021-10-13
10094,14621,11,4,Loved the indoor plant variety,2023-10-22
10095,12164,15,5,Helpful staff and healthy plants,2021-01-28
10096,9111,10,4,Loved the indoor plant variety,2025-12-28
10097,1642,17,3,Average product selection,2022-11-09
10098,4498,20,4,Great selection and clean store,2024-03-07
10099,13571,25,4,Good prices during promotion,2023-04-04
10100,14738,18,4,Good prices during promotion,2025-04-11
10101,11646,11,4,Loved the indoor plant variety,2024-10-01
10102,9665,17,2,Long wait and limited stock,2022-12-27
10103,2153,7,3,Average product selection,2021-07-27
10104,1174,4,4,Helpful staff and healthy plants,2022-05-14
10105,9408,12,5,Great selection and clean store,2023-11-16
10106,6327,1,2,Long wait and limited stock,2025-08-18
10107,7245,4,4,Good prices during promotion,2024-09-25
10108,14367,14,4,Good prices during promotion,2021-04-23
10109,14566,12,4,Loved the indoor plant variety,2023-06-26
10110,4275,23,3,Average product selection,2023-06-25
10111,3169,13,2,Could not find what I needed,2024-11-11
10112,8074,9,4,Good prices during promotion,2022-10-14
10113,14896,9,3,Average product selection,2023-01-25
10114,5891,10,4,Fast checkout and friendly advice,2023-01-02
10115,767,5,4,Helpful staff and healthy plants,2023-10-20
10116,596,4,4,Good prices during promotion,2023-12-21
10117,889,10,5,Helpful staff and healthy plants,2025-09-21
10118,14583,11,3,Average product selection,2021-06-11
10119,11694,13,4,Good prices during promotion,2025-09-12
10120,13566,14,4,Fast checkout and friendly advice,2022-12-05
10121,10510,2,4,Good prices during promotion,2021-05-22
10122,9145,22,3,Prices were a bit high,2023-08-27
10123,7120,6,4,Fast checkout and friendly advice,2022-05-18
10124,3455,12,5,Helpful staff and healthy plants,2025-05-23
10125,2635,11,4,Helpful staff and healthy plants,2023-09-04
10126,8479,4,4,Helpful staff and healthy plants,2021-04-26
10127,9733,13,5,Loved the indoor plant variety,2024-12-17
10128,9135,24,5,Good prices during promotion,2025-01-09
10129,11964,6,4,Helpful staff and healthy plants,2022-01-20
10130,14969,12,4,Loved the indoor plant variety,2022-03-20
10131,6438,3,4,Loved the indoor plant variety,2023-12-26
10132,1717,3,3,Some items were out of stock,2024-03-02
10133,2503,14,4,Good prices during promotion,2024-10-06
10134,14042,12,3,Store was busy but okay,2021-03-25
10135,6360,15,4,Helpful staff and healthy plants,2025-12-08
10136,5303,9,3,Decent experience overall,2022-01-19
10137,13350,3,3,Average product selection,2022-12-16
10138,9286,11,5,Loved the indoor plant variety,2024-12-08
10139,6805,25,4,Loved the indoor plant variety,2023-04-02
10140,4090,14,3,Decent experience overall,2021-03-06
10141,1284,8,3,Store was busy but okay,2023-10-23
10142,1703,22,3,Store was busy but okay,2021-03-20
10143,5292,1,5,Fast checkout and friendly advice,2023-05-10
10144,6052,3,4,Great selection and clean store,2022-02-21
10145,562,6,5,Good prices during promotion,2021-12-10
10146,7923,24,3,Prices were a bit high,2025-06-17
10147,6620,11,5,Helpful staff and healthy plants,2025-11-03
10148,14109,23,3,Average product selection,2025-04-21
10149,8886,22,4,Great selection and clean store,2022-04-10
10150,6388,10,5,Fast checkout and friendly advice,2025-08-17
10151,9881,17,4,Fast checkout and friendly advice,2024-06-07
10152,3054,20,4,Fast checkout and friendly advice,2025-04-21
10153,1346,22,4,Great selection and clean store,2022-10-17
10154,2318,4,3,Prices were a bit high,2024-08-26
10155,1314,14,3,Some items were out of stock,2022-05-08
10156,9415,2,5,Helpful staff and healthy plants,2025-04-19
10157,9046,3,3,Some items were out of stock,2022-05-17
10158,13391,22,3,Decent experience overall,2025-12-27
10159,1969,16,3,Some items were out of stock,2025-12-22
10160,1047,8,4,Great selection and clean store,2021-06-12
10161,9153,13,3,Prices were a bit high,2023-08-02
10162,4108,3,4,Fast checkout and friendly advice,2023-10-20
10163,9115,18,2,Long wait and limited stock,2024-05-02
10164,14408,2,4,Helpful staff and healthy plants,2025-12-21
10165,14230,1,4,Loved the indoor plant variety,2025-12-03
10166,14652,20,2,Long wait and limited stock,2021-12-17
10167,6204,6,3,Prices were a bit high,2023-05-17
10168,13772,20,2,Plant quality was disappointing,2022-08-11
10169,4328,24,4,Fast checkout and friendly advice,2024-06-04
10170,7759,24,3,Average product selection,2023-07-14
10171,3566,10,4,Great selection and clean store,2022-12-22
10172,9565,10,3,Some items were out of stock,2022-10-09
10173,8494,10,2,Competitor had better price,2022-03-22
10174,13621,5,3,Some items were out of stock,2024-09-04
10175,6392,21,4,Good prices during promotion,2025-09-03
10176,9587,21,3,Average product selection,2024-05-19
10177,8740,8,4,Great selection and clean store,2024-04-24
10178,6805,24,4,Helpful staff and healthy plants,2024-07-16
10179,12530,16,5,Helpful staff and healthy plants,2024-11-17
10180,7973,11,3,Some items were out of stock,2023-04-24
10181,8098,23,4,Fast checkout and friendly advice,2024-09-15
10182,1838,25,2,Competitor had better price,2022-06-08
10183,13761,24,4,Fast checkout and friendly advice,2025-04-01
10184,1370,9,3,Some items were out of stock,2023-03-13
10185,3879,10,4,Fast checkout and friendly advice,2022-09-07
10186,8965,13,4,Loved the indoor plant variety,2022-04-27
10187,10578,24,5,Loved the indoor plant variety,2022-08-03
10188,11965,24,4,Loved the indoor plant variety,2023-08-14
10189,14225,22,3,Prices were a bit high,2021-07-25
10190,5059,25,5,Great selection and clean store,2022-10-06
10191,7946,19,4,Fast checkout and friendly advice,2022-02-15
10192,4868,17,3,Average product selection,2025-04-14
10193,6960,15,4,Helpful staff and healthy plants,2021-10-23
10194,13309,13,3,Some items were out of stock,2023-06-21
10195,2829,13,2,Long wait and limited stock,2022-12-21
10196,4662,19,3,Store was busy but okay,2021-05-22
10197,6476,25,2,Plant quality was disappointing,2025-08-18
10198,6882,1,5,Fast checkout and friendly advice,2025-03-25
10199,521,1,3,Store was busy but okay,2025-05-26
10200,4976,3,3,Prices were a bit high,2023-05-15
10201,6469,21,4,Great selection and clean store,2021-03-08
10202,3776,9,3,Average product selection,2023-08-26
10203,8042,18,5,Good prices during promotion,2023-11-12
10204,8578,18,4,Good prices during promotion,2022-09-18
10205,4718,16,4,Loved the indoor plant variety,2025-03-11
10206,6934,10,4,Great selection and clean store,2021-06-17
10207,2258,23,5,Great selection and clean store,2021-08-09
10208,10174,3,4,Good prices during promotion,2021-02-26
10209,3816,18,4,Good prices during promotion,2024-07-24
10210,6337,18,4,Helpful staff and healthy plants,2022-05-24
10211,2394,24,4,Fast checkout and friendly advice,2022-01-12
10212,5713,19,3,Some items were out of stock,2023-03-20
10213,1836,15,3,Some items were out of stock,2024-11-25
10214,1190,6,4,Helpful staff and healthy plants,2025-12-23
10215,661,23,4,Great selection and clean store,2021-07-13
10216,14897,13,4,Loved the indoor plant variety,2022-04-21
10217,7290,4,5,Helpful staff and healthy plants,2025-06-23
10218,2648,21,4,Loved the indoor plant variety,2023-05-17
10219,3386,21,4,Good prices during promotion,2022-01-24
10220,5129,1,3,Store was busy but okay,2022-12-20
10221,9220,20,4,Great selection and clean store,2024-10-23
10222,7114,22,4,Loved the indoor plant variety,2025-06-22
10223,7157,20,4,Good prices during promotion,2025-05-09
10224,12091,5,4,Loved the indoor plant variety,2022-04-14
10225,9919,17,4,Helpful staff and healthy plants,2024-02-27
10226,3890,15,4,Loved the indoor plant variety,2024-05-18
10227,8021,1,4,Loved the indoor plant variety,2022-02-06
10228,990,14,4,Great selection and clean store,2024-05-28
10229,5757,12,4,Loved the indoor plant variety,2025-12-02
10230,978,20,3,Store was busy but okay,2024-06-05
10231,4391,15,3,Store was busy but okay,2023-01-15
10232,10728,7,3,Decent experience overall,2024-06-21
10233,10066,7,4,Loved the indoor plant variety,2025-03-05
10234,9511,23,5,Loved the indoor plant variety,2024-05-06
10235,6635,24,4,Good prices during promotion,2022-05-18
10236,9752,11,4,Great selection and clean store,2024-04-21
10237,10423,20,4,Great selection and clean store,2022-02-01
10238,832,10,5,Great selection and clean store,2022-10-26
10239,6820,5,3,Prices were a bit high,2021-06-18
10240,6763,3,3,Prices were a bit high,2025-07-05
10241,7527,14,4,Helpful staff and healthy plants,2025-08-09
10242,13631,13,4,Fast checkout and friendly advice,2024-03-12
10243,14763,1,4,Helpful staff and healthy plants,2023-12-23
10244,12687,16,3,Average product selection,2021-07-10
10245,952,3,3,Prices were a bit high,2021-11-12
10246,4830,6,4,Helpful staff and healthy plants,2021-05-17
10247,1665,6,5,Good prices during promotion,2023-04-14
10248,10445,12,4,Helpful staff and healthy plants,2024-04-09
10249,13790,1,3,Store was busy but okay,2021-08-06
10250,2104,23,4,Helpful staff and healthy plants,2021-10-02
10251,11067,21,4,Good prices during promotion,2021-03-23
10252,2592,15,3,Average product selection,2025-12-04
10253,5123,10,3,Prices were a bit high,2023-04-15
10254,3608,2,3,Decent experience overall,2025-07-27
10255,14292,20,3,Prices were a bit high,2022-01-10
10256,3571,1,4,Great selection and clean store,2021-06-07
10257,6543,25,5,Helpful staff and healthy plants,2025-03-19
10258,11279,3,4,Helpful staff and healthy plants,2024-03-18
10259,9176,4,4,Great selection and clean store,2024-11-11
10260,4756,6,4,Great selection and clean store,2022-01-04
10261,2752,1,5,Great selection and clean store,2024-12-27
10262,9047,20,3,Average product selection,2024-07-21
10263,366,18,3,Average product selection,2025-11-01
10264,3915,18,3,Decent experience overall,2024-03-03
10265,12852,19,2,Plant quality was disappointing,2023-09-17
10266,2517,24,3,Average product selection,2023-04-12
10267,6655,24,5,Helpful staff and healthy plants,2024-04-20
10268,12450,3,3,Average product selection,2025-03-12
10269,8890,2,3,Some items were out of stock,2024-07-01
10270,12134,5,5,Fast checkout and friendly advice,2025-08-19
10271,10594,11,3,Prices were a bit high,2024-01-27
10272,12962,22,4,Helpful staff and healthy plants,2021-05-02
10273,13068,25,3,Store was busy but okay,2021-02-21
10274,10684,2,3,Store was busy but okay,2022-12-16
10275,10866,14,4,Good prices during promotion,2023-10-10
10276,14450,19,4,Good prices during promotion,2024-02-06
10277,11463,13,4,Helpful staff and healthy plants,2022-03-06
10278,4805,22,4,Loved the indoor plant variety,2021-12-23
10279,12225,21,5,Good prices during promotion,2023-10-02
10280,1472,17,4,Helpful staff and healthy plants,2022-05-09
10281,11457,10,3,Average product selection,2022-04-20
10282,1318,17,4,Helpful staff and healthy plants,2021-03-20
10283,14141,2,2,Competitor had better price,2024-02-13
10284,5217,20,5,Loved the indoor plant variety,2021-04-07
10285,12745,11,3,Prices were a bit high,2025-10-25
10286,5572,12,3,Some items were out of stock,2021-07-22
10287,3812,4,4,Fast checkout and friendly advice,2025-12-06
10288,12099,13,4,Helpful staff and healthy plants,2024-10-16
10289,12384,19,4,Loved the indoor plant variety,2023-12-23
10290,6875,24,3,Store was busy but okay,2022-10-07
10291,2742,4,4,Great selection and clean store,2021-08-27
10292,5402,20,4,Helpful staff and healthy plants,2024-03-01
10293,11275,17,5,Good prices during promotion,2021-04-02
10294,2054,17,3,Store was busy but okay,2022-07-07
10295,11613,17,5,Good prices during promotion,2025-06-09
10296,6704,16,5,Loved the indoor plant variety,2023-04-15
10297,3867,17,3,Store was busy but okay,2021-08-19
10298,4880,10,4,Helpful staff and healthy plants,2023-08-11
10299,1654,2,5,Helpful staff and healthy plants,2024-10-26
10300,6500,7,4,Great selection and clean store,2021-04-20
10301,7787,8,2,Could not find what I needed,2023-11-10
10302,1537,17,4,Loved the indoor plant variety,2021-10-21
10303,890,24,4,Helpful staff and healthy plants,2021-12-12
10304,9711,21,4,Loved the indoor plant variety,2025-04-02
10305,3852,21,3,Store was busy but okay,2023-05-03
10306,13728,8,3,Store was busy but okay,2024-05-07
10307,4853,10,5,Fast checkout and friendly advice,2024-03-02
10308,10547,16,5,Good prices during promotion,2022-04-19
10309,5715,3,5,Great selection and clean store,2021-06-09
10310,8868,8,3,Store was busy but okay,2025-02-22
10311,126,19,4,Great selection and clean store,2023-08-07
10312,14211,11,3,Store was busy but okay,2023-03-27
10313,6245,7,3,Store was busy but okay,2023-12-10
10314,1394,24,4,Great selection and clean store,2025-04-25
10315,1083,19,4,Great selection and clean store,2023-02-05
10316,14114,15,5,Loved the indoor plant variety,2021-09-13
10317,12396,17,4,Loved the indoor plant variety,2024-05-18
10318,9755,23,3,Decent experience overall,2022-02-16
10319,4948,5,4,Great selection and clean store,2022-04-24
10320,7469,19,3,Decent experience overall,2023-02-26
10321,6867,6,3,Store was busy but okay,2023-11-06
10322,7338,7,4,Fast checkout and friendly advice,2025-08-17
10323,11703,3,3,Average product selection,2021-12-22
10324,1988,22,5,Great selection and clean store,2021-12-19
10325,13636,4,3,Decent experience overall,2024-11-28
10326,7600,16,2,Could not find what I needed,2024-02-20
10327,13952,20,5,Fast checkout and friendly advice,2023-03-06
10328,6146,17,4,Great selection and clean store,2023-09-06
10329,4937,1,3,Prices were a bit high,2025-05-27
10330,6116,10,4,Helpful staff and healthy plants,2021-06-14
10331,7703,23,3,Store was busy but okay,2024-10-08
10332,12374,7,3,Prices were a bit high,2021-12-08
10333,10561,11,3,Some items were out of stock,2023-10-13
10334,10805,21,4,Good prices during promotion,2022-06-22
10335,7981,23,4,Loved the indoor plant variety,2023-11-05
10336,5161,4,4,Good prices during promotion,2024-04-03
10337,2118,9,4,Helpful staff and healthy plants,2023-07-16
10338,11066,5,4,Loved the indoor plant variety,2024-10-22
10339,6890,23,4,Great selection and clean store,2025-04-01
10340,6530,15,3,Decent experience overall,2023-05-20
10341,1645,25,4,Helpful staff and healthy plants,2023-12-18
10342,7652,12,3,Some items were out of stock,2023-06-19
10343,595,14,5,Fast checkout and friendly advice,2022-12-11
10344,4762,17,3,Store was busy but okay,2024-02-09
10345,3345,16,4,Fast checkout and friendly advice,2021-01-02
10346,887,25,4,Great selection and clean store,2022-05-15
10347,983,10,4,Great selection and clean store,2021-04-20
10348,8320,25,4,Good prices during promotion,2022-03-26
10349,9741,21,3,Average product selection,2024-06-02
10350,8910,20,3,Prices were a bit high,2023-03-13
10351,864,3,3,Store was busy but okay,2023-09-20
10352,14067,16,3,Prices were a bit high,2023-01-28
10353,6963,4,3,Some items were out of stock,2021-09-04
10354,13929,2,4,Good prices during promotion,2022-03-25
10355,13165,3,4,Good prices during promotion,2023-04-10
10356,9347,14,5,Helpful staff and healthy plants,2022-05-08
10357,5773,3,4,Good prices during promotion,2025-06-09
10358,6506,23,3,Store was busy but okay,2025-12-26
10359,3228,3,3,Prices were a bit high,2022-05-28
10360,3250,19,5,Great selection and clean store,2024-10-06
10361,6199,10,4,Helpful staff and healthy plants,2024-06-13
10362,13687,18,3,Some items were out of stock,2025-12-03
10363,14876,25,5,Good prices during promotion,2022-08-04
10364,1460,11,3,Some items were out of stock,2022-11-18
10365,11090,13,4,Fast checkout and friendly advice,2021-02-01
10366,8217,2,3,Store was busy but okay,2024-07-07
10367,7865,12,3,Prices were a bit high,2025-07-13
10368,5027,18,4,Helpful staff and healthy plants,2021-08-22
10369,3094,22,4,Great selection and clean store,2024-12-22
10370,217,5,4,Helpful staff and healthy plants,2025-05-11
10371,14720,20,3,Store was busy but okay,2024-05-11
10372,6240,13,5,Good prices during promotion,2021-11-05
10373,10484,11,5,Great selection and clean store,2024-02-20
10374,3813,24,2,Discount was confusing,2022-12-24
10375,14321,13,4,Good prices during promotion,2021-04-09
10376,12984,2,4,Great selection and clean store,2021-06-08
10377,10860,25,3,Decent experience overall,2024-03-19
10378,14085,11,3,Some items were out of stock,2022-01-09
10379,13370,24,4,Loved the indoor plant variety,2024-01-24
10380,5706,8,4,Fast checkout and friendly advice,2022-12-06
10381,9164,11,3,Average product selection,2025-11-10
10382,7965,2,4,Fast checkout and friendly advice,2024-06-27
10383,11070,25,5,Loved the indoor plant variety,2024-03-07
10384,8037,24,3,Average product selection,2023-10-21
10385,731,12,4,Fast checkout and friendly advice,2023-11-05
10386,1012,4,4,Helpful staff and healthy plants,2022-07-01
10387,13026,22,4,Helpful staff and healthy plants,2021-01-12
10388,8204,2,4,Loved the indoor plant variety,2025-01-20
10389,8345,10,3,Some items were out of stock,2023-03-21
10390,11862,22,3,Store was busy but okay,2023-10-24
10391,13468,5,4,Great selection and clean store,2025-06-27
10392,10864,19,3,Prices were a bit high,2022-04-15
10393,14328,17,4,Helpful staff and healthy plants,2022-04-04
10394,8054,8,3,Prices were a bit high,2023-12-14
10395,10156,22,3,Average product selection,2024-01-16
10396,3269,23,4,Great selection and clean store,2021-11-04
10397,5571,15,4,Good prices during promotion,2022-11-04
10398,1001,23,3,Store was busy but okay,2024-12-21
10399,11450,15,5,Loved the indoor plant variety,2021-05-14
10400,3767,17,4,Great selection and clean store,2023-10-09
10401,13831,9,4,Good prices during promotion,2023-05-10
10402,6967,17,3,Store was busy but okay,2021-11-04
10403,9307,24,4,Helpful staff and healthy plants,2023-04-27
10404,9225,13,4,Loved the indoor plant variety,2024-02-14
10405,6816,23,5,Loved the indoor plant variety,2022-05-15
10406,13071,17,4,Great selection and clean store,2023-09-18
10407,14610,15,4,Helpful staff and healthy plants,2024-09-18
10408,14090,10,4,Great selection and clean store,2022-03-02
10409,7533,17,4,Helpful staff and healthy plants,2021-03-28
10410,8815,11,3,Average product selection,2024-12-10
10411,7010,7,3,Decent experience overall,2025-07-06
10412,3014,15,4,Fast checkout and friendly advice,2023-12-26
10413,4639,4,3,Prices were a bit high,2025-12-11
10414,4079,17,5,Loved the indoor plant variety,2023-05-24
10415,13488,14,5,Good prices during promotion,2024-11-10
10416,10995,6,4,Helpful staff and healthy plants,2022-12-16
10417,5501,19,5,Fast checkout and friendly advice,2024-05-22
10418,647,7,4,Great selection and clean store,2022-08-21
10419,11392,2,2,Could not find what I needed,2025-05-11
10420,9222,24,3,Some items were out of stock,2021-10-10
10421,12851,3,5,Loved the indoor plant variety,2023-04-14
10422,5968,23,4,Fast checkout and friendly advice,2025-02-27
10423,2631,11,4,Helpful staff and healthy plants,2021-09-24
10424,13480,10,4,Good prices during promotion,2024-10-19
10425,5958,15,4,Loved the indoor plant variety,2024-07-08
10426,14669,16,3,Average product selection,2021-11-28
10427,9960,2,4,Fast checkout and friendly advice,2024-02-24
10428,4829,19,4,Fast checkout and friendly advice,2023-07-14
10429,516,5,3,Some items were out of stock,2023-04-09
10430,2307,3,4,Good prices during promotion,2022-06-12
10431,7943,22,5,Loved the indoor plant variety,2022-09-01
10432,1667,7,4,Fast checkout and friendly advice,2023-06-28
10433,970,20,3,Average product selection,2024-08-06
10434,4698,24,4,Good prices during promotion,2022-10-13
10435,54,24,4,Great selection and clean store,2023-12-05
10436,786,14,4,Loved the indoor plant variety,2024-01-05
10437,3683,21,4,Great selection and clean store,2021-05-01
10438,751,19,2,Could not find what I needed,2021-08-13
10439,2365,15,3,Prices were a bit high,2021-05-26
10440,8616,20,4,Good prices during promotion,2021-11-17
10441,10769,3,3,Some items were out of stock,2021-11-17
10442,1270,5,5,Loved the indoor plant variety,2025-05-14
10443,13362,25,4,Good prices during promotion,2024-06-20
10444,11850,21,3,Prices were a bit high,2021-08-01
10445,359,8,4,Helpful staff and healthy plants,2025-08-12
10446,13415,25,4,Fast checkout and friendly advice,2023-02-11
10447,1855,18,4,Helpful staff and healthy plants,2023-04-01
10448,3728,14,3,Some items were out of stock,2025-12-11
10449,3767,2,3,Decent experience overall,2021-09-10
10450,3120,25,3,Average product selection,2024-12-04
10451,9935,7,3,Some items were out of stock,2022-03-04
10452,6289,8,4,Helpful staff and healthy plants,2021-11-07
10453,1997,22,4,Loved the indoor plant variety,2024-05-18
10454,12282,2,4,Loved the indoor plant variety,2021-03-12
10455,2559,10,3,Some items were out of stock,2022-09-20
10456,10567,14,3,Average product selection,2023-06-11
10457,11025,25,3,Some items were out of stock,2022-04-01
10458,4339,22,5,Loved the indoor plant variety,2022-02-11
10459,3897,13,4,Great selection and clean store,2025-11-24
10460,3014,25,4,Loved the indoor plant variety,2024-05-21
10461,2122,21,3,Average product selection,2024-09-09
10462,9227,15,3,Decent experience overall,2025-05-16
10463,5870,4,4,Fast checkout and friendly advice,2025-05-20
10464,11832,23,3,Decent experience overall,2023-11-08
10465,12063,16,3,Some items were out of stock,2023-04-11
10466,790,22,5,Loved the indoor plant variety,2021-03-08
10467,13584,6,4,Good prices during promotion,2024-12-27
10468,7175,19,3,Average product selection,2025-04-26
10469,6546,14,4,Good prices during promotion,2025-07-25
10470,13573,11,3,Store was busy but okay,2025-03-16
10471,4870,4,3,Some items were out of stock,2021-11-27
10472,6833,12,4,Loved the indoor plant variety,2023-01-23
10473,1778,14,5,Loved the indoor plant variety,2025-04-27
10474,10610,16,4,Fast checkout and friendly advice,2022-01-14
10475,7453,4,4,Loved the indoor plant variety,2022-12-09
10476,2489,6,4,Good prices during promotion,2022-05-20
10477,13639,2,3,Prices were a bit high,2025-06-05
10478,8852,19,3,Some items were out of stock,2024-02-22
10479,13699,7,4,Great selection and clean store,2022-10-01
10480,7164,2,4,Loved the indoor plant variety,2021-12-24
10481,7249,22,4,Helpful staff and healthy plants,2022-10-21
10482,5923,19,3,Store was busy but okay,2021-11-13
10483,1071,8,5,Good prices during promotion,2021-08-12
10484,7378,17,4,Loved the indoor plant variety,2021-09-24
10485,5367,6,4,Loved the indoor plant variety,2023-11-26
10486,11939,9,3,Prices were a bit high,2024-11-22
10487,4664,15,5,Good prices during promotion,2022-11-23
10488,8357,10,4,Loved the indoor plant variety,2021-02-11
10489,10192,10,3,Some items were out of stock,2022-05-18
10490,11742,7,3,Prices were a bit high,2022-04-28
10491,13226,13,4,Loved the indoor plant variety,2021-10-08
10492,5422,21,4,Fast checkout and friendly advice,2021-01-24
10493,7327,12,4,Loved the indoor plant variety,2021-05-04
10494,2037,18,4,Great selection and clean store,2024-01-20
10495,5225,20,4,Fast checkout and friendly advice,2024-12-23
10496,14995,15,4,Helpful staff and healthy plants,2024-02-12
10497,14658,5,3,Decent experience overall,2021-05-26
10498,8823,19,4,Good prices during promotion,2025-04-21
10499,2753,7,3,Some items were out of stock,2024-06-08
10500,6561,4,4,Good prices during promotion,2025-09-02
10501,14103,19,4,Loved the indoor plant variety,2025-11-05
10502,8097,8,4,Loved the indoor plant variety,2024-07-18
10503,10254,1,5,Good prices during promotion,2022-05-12
10504,3391,16,3,Average product selection,2025-12-04
10505,6636,12,2,Could not find what I needed,2021-12-22
10506,8988,16,4,Great selection and clean store,2024-12-05
10507,10852,5,4,Helpful staff and healthy plants,2025-03-20
10508,2703,20,2,Discount was confusing,2022-04-22
10509,9408,4,5,Good prices during promotion,2024-02-08
10510,2451,8,3,Decent experience overall,2024-07-11
10511,3967,23,3,Some items were out of stock,2022-06-15
10512,14433,2,4,Good prices during promotion,2022-08-21
10513,8079,3,4,Loved the indoor plant variety,2024-06-20
10514,4164,17,3,Prices were a bit high,2024-01-09
10515,10756,16,4,Great selection and clean store,2024-10-23
10516,8424,13,5,Helpful staff and healthy plants,2023-07-06
10517,4553,21,4,Fast checkout and friendly advice,2021-11-27
10518,2160,23,5,Fast checkout and friendly advice,2021-12-23
10519,9559,13,4,Great selection and clean store,2025-04-24
10520,4006,23,4,Fast checkout and friendly advice,2022-07-06
10521,3854,14,4,Fast checkout and friendly advice,2022-07-03
10522,13648,6,4,Great selection and clean store,2021-05-07
10523,5514,9,3,Average product selection,2022-10-09
10524,10950,25,3,Store was busy but okay,2021-11-26
10525,13496,10,4,Loved the indoor plant variety,2022-01-05
10526,8285,11,4,Fast checkout and friendly advice,2021-03-19
10527,7461,8,5,Fast checkout and friendly advice,2024-04-06
10528,14533,3,3,Prices were a bit high,2022-03-04
10529,692,8,4,Good prices during promotion,2025-05-12
10530,10495,23,3,Decent experience overall,2025-10-16
10531,4684,13,5,Helpful staff and healthy plants,2025-12-26
10532,11668,14,4,Helpful staff and healthy plants,2025-06-11
10533,137,15,2,Discount was confusing,2021-05-21
10534,10387,3,3,Some items were out of stock,2021-09-08
10535,908,20,4,Helpful staff and healthy plants,2024-05-02
10536,1008,23,4,Fast checkout and friendly advice,2022-07-10
10537,11867,17,5,Good prices during promotion,2024-10-13
10538,2565,12,4,Good prices during promotion,2025-09-04
10539,14976,17,4,Helpful staff and healthy plants,2024-03-06
10540,5600,18,4,Helpful staff and healthy plants,2022-12-10
10541,2480,4,5,Helpful staff and healthy plants,2025-09-27
10542,14134,5,4,Loved the indoor plant variety,2025-10-21
10543,4857,11,5,Helpful staff and healthy plants,2021-05-05
10544,2006,10,4,Loved the indoor plant variety,2022-11-10
10545,9401,18,3,Store was busy but okay,2021-12-14
10546,11286,6,3,Store was busy but okay,2021-09-01
10547,4354,17,4,Good prices during promotion,2022-01-03
10548,10,14,4,Helpful staff and healthy plants,2023-11-20
10549,9140,16,4,Fast checkout and friendly advice,2021-12-14
10550,12018,7,3,Some items were out of stock,2024-04-21
10551,1179,17,3,Some items were out of stock,2022-01-07
10552,14460,8,4,Great selection and clean store,2025-07-23
10553,6189,3,4,Loved the indoor plant variety,2025-12-06
10554,6105,13,4,Good prices during promotion,2024-09-21
10555,3070,3,3,Store was busy but okay,2021-05-08
10556,14212,1,3,Prices were a bit high,2022-11-13
10557,4522,12,4,Loved the indoor plant variety,2024-11-23
10558,2673,10,3,Store was busy but okay,2021-07-16
10559,12962,7,3,Decent experience overall,2025-11-20
10560,1271,8,3,Prices were a bit high,2022-11-06
10561,1566,25,4,Loved the indoor plant variety,2025-02-04
10562,12708,19,4,Fast checkout and friendly advice,2021-01-24
10563,7617,18,2,Plant quality was disappointing,2024-04-24
10564,7140,3,3,Some items were out of stock,2023-09-28
10565,4031,12,3,Average product selection,2024-03-14
10566,12479,9,5,Good prices during promotion,2024-03-18
10567,5226,8,5,Good prices during promotion,2025-11-10
10568,4009,12,2,Plant quality was disappointing,2023-05-09
10569,13882,21,3,Store was busy but okay,2021-04-20
10570,5886,6,4,Great selection and clean store,2023-05-14
